Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N998,0,523780.625,0,573,0,1158593,0,0
N307,0,398709.625,0,421,0,916312,0,0
N234,0,241193.125,0,203,0,611191,0,0
N1451,0,523756.75,0,573,0,1158593,0,0
N1991,0,241174.625,0,203,0,611191,0,0
N1628,0,523756.75,0,573,0,1158593,0,0
N2693,0,241174.625,0,203,0,611191,0,0
N1025,0,241193.125,0,203,0,611191,0,0
N2606,0,241193.125,0,203,0,611191,0,0
N1375,0,398680.875,0,421,0,916312,0,0
N3021,0,523761.25,0,573,0,1158593,0,0
N3022,0,523756.75,0,573,0,1158593,0,0
N781,0,398704.125,0,421,0,916312,0,0
N2080,0,523756.75,0,573,0,1158593,0,0
N702,0,523756.75,0,573,0,1158593,0,0
N1679,0,241195.125,0,203,0,611191,0,0
N1310,0,241176.625,0,203,0,611191,0,0
N666,0,241193.125,0,203,0,611191,0,0
N1678,0,241193.125,0,203,0,611191,0,0
N1789,0,241195.125,0,203,0,611191,0,0
N1503,0,241174.625,0,203,0,611191,0,0
N2160,0,398680.875,0,421,0,916312,0,0
N2694,0,523780.625,0,573,0,1158593,0,0
N2774,0,241174.625,0,203,0,611191,0,0
N431,0,241174.625,0,203,0,611191,0,0
N2089,0,398680.875,0,421,0,916312,0,0
N2166,0,523756.75,0,573,0,1158593,0,0
N2316,0,398680.875,0,421,0,916312,0,0
N2758,0,523780.625,0,573,0,1158593,0,0
N265,0,398704.125,0,421,0,916312,0,0
N474,0,241193.125,0,203,0,611191,0,0
N232,0,398680.875,0,421,0,916312,0,0
N1752,0,398704.125,0,421,0,916312,0,0
N1626,0,398680.875,0,421,0,916312,0,0
N1657,0,241174.625,0,203,0,611191,0,0
N686,0,523756.75,0,573,0,1158593,0,0
N993,0,398704.125,0,421,0,916312,0,0
N2009,0,523780.625,0,573,0,1158593,0,0
N297,0,241193.125,0,203,0,611191,0,0
N1911,0,241193.125,0,203,0,611191,0,0
N1518,0,398704.125,0,421,0,916312,0,0
N772,0,523780.625,0,573,0,1158593,0,0
N976,0,241193.125,0,203,0,611191,0,0
N1157,0,241193.125,0,203,0,611191,0,0
N2526,0,241174.625,0,203,0,611191,0,0
N1464,0,398704.125,0,421,0,916312,0,0
N391,0,523756.75,0,573,0,1158593,0,0
N3066,0,398709.625,0,421,0,916312,0,0
N1209,0,398686.375,0,421,0,916312,0,0
N290,0,523780.625,0,573,0,1158593,0,0
N53,0,398680.875,0,421,0,916312,0,0
N2021,0,241174.625,0,203,0,611191,0,0
N1395,0,241174.625,0,203,0,611191,0,0
N1635,0,241174.625,0,203,0,611191,0,0
N1600,0,398692.625,0,421,0,916312,0,0
N1472,0,398709.625,0,421,0,916312,0,0
N1335,0,398680.875,0,421,0,916312,0,0
N1927,0,241174.625,0,203,0,611191,0,0
N1034,0,523780.625,0,573,0,1158593,0,0
N2413,0,241193.125,0,203,0,611191,0,0
N22,0,523756.75,0,573,0,1158593,0,0
N369,0,523756.75,0,573,0,1158593,0,0
N3135,0,241174.625,0,203,0,611191,0,0
N1147,0,241174.625,0,203,0,611191,0,0
N1124,0,523761.75,0,573,0,1158593,0,0
N376,0,241174.625,0,203,0,611191,0,0
N757,0,241174.625,0,203,0,611191,0,0
N801,0,241174.625,0,203,0,611191,0,0
N1039,0,241193.125,0,203,0,611191,0,0
N362,0,241174.625,0,203,0,611191,0,0
N937,0,523756.75,0,573,0,1158593,0,0
N1612,0,241193.125,0,203,0,611191,0,0
N863,0,523780.625,0,573,0,1158593,0,0
N2647,0,398680.875,0,421,0,916312,0,0
N1287,0,241174.625,0,203,0,611191,0,0
N2756,0,241174.625,0,203,0,611191,0,0
N577,0,398680.875,0,421,0,916312,0,0
N460,0,398680.875,0,421,0,916312,0,0
N2068,0,398704.125,0,421,0,916312,0,0
N2707,0,241174.625,0,203,0,611191,0,0
N1403,0,523780.625,0,573,0,1158593,0,0
N163,0,398680.875,0,421,0,916312,0,0
N2594,0,523756.75,0,573,0,1158593,0,0
N2990,0,398680.875,0,421,0,916312,0,0
N2056,0,523756.75,0,573,0,1158593,0,0
N571,0,241174.625,0,203,0,611191,0,0
N923,0,398704.125,0,421,0,916312,0,0
N1163,0,241193.125,0,203,0,611191,0,0
N2641,0,241174.625,0,203,0,611191,0,0
N2583,0,241174.625,0,203,0,611191,0,0
N3072,0,523756.75,0,573,0,1158593,0,0
N2176,0,398704.125,0,421,0,916312,0,0
N1824,0,241193.125,0,203,0,611191,0,0
N1316,0,241174.625,0,203,0,611191,0,0
N2522,0,241193.125,0,203,0,611191,0,0
N2132,0,241195.125,0,203,0,611191,0,0
N1563,0,398687.125,0,421,0,916312,0,0
N510,0,398704.125,0,421,0,916312,0,0
N72,0,523761.75,0,573,0,1158593,0,0
N1115,0,398704.125,0,421,0,916312,0,0
N38,0,241193.125,0,203,0,611191,0,0
N830,0,398680.875,0,421,0,916312,0,0
N2625,0,241193.125,0,203,0,611191,0,0
N2425,0,398680.875,0,421,0,916312,0,0
N237,0,398704.125,0,421,0,916312,0,0
N205,0,398710.75,0,421,0,916312,0,0
N2845,0,241174.625,0,203,0,611191,0,0
N1681,0,523756.75,0,573,0,1158593,0,0
N215,0,241197.375,0,203,0,611191,0,0
N2938,0,523756.75,0,573,0,1158593,0,0
N1950,0,398709.625,0,421,0,916312,0,0
N2956,0,241174.625,0,203,0,611191,0,0
N2408,0,241193.125,0,203,0,611191,0,0
N1665,0,241174.625,0,203,0,611191,0,0
N2374,0,523756.75,0,573,0,1158593,0,0
N1392,0,523780.625,0,573,0,1158593,0,0
N2432,0,241193.125,0,203,0,611191,0,0
N1932,0,241174.625,0,203,0,611191,0,0
N2949,0,523756.75,0,573,0,1158593,0,0
N3093,0,241174.625,0,203,0,611191,0,0
N880,0,398704.125,0,421,0,916312,0,0
N103,0,523761.25,0,573,0,1158593,0,0
N871,0,523780.625,0,573,0,1158593,0,0
N1548,0,523756.75,0,573,0,1158593,0,0
N3040,0,241174.625,0,203,0,611191,0,0
N2095,0,241193.125,0,203,0,611191,0,0
N1191,0,241174.625,0,203,0,611191,0,0
N2776,0,241176.625,0,203,0,611191,0,0
N360,0,241174.625,0,203,0,611191,0,0
N1083,0,523756.75,0,573,0,1158593,0,0
N1342,0,523785.125,0,573,0,1158593,0,0
N717,0,523780.625,0,573,0,1158593,0,0
N35,0,398680.875,0,421,0,916312,0,0
N1916,0,241174.625,0,203,0,611191,0,0
N2735,0,398704.125,0,421,0,916312,0,0
N1796,0,398704.125,0,421,0,916312,0,0
N805,0,241193.125,0,203,0,611191,0,0
N1021,0,523780.625,0,573,0,1158593,0,0
N2443,0,398709.625,0,421,0,916312,0,0
N1999,0,523756.75,0,573,0,1158593,0,0
N1366,0,241193.125,0,203,0,611191,0,0
N359,0,241193.125,0,203,0,611191,0,0
N840,0,523780.625,0,573,0,1158593,0,0
N425,0,398704.125,0,421,0,916312,0,0
N3081,0,241174.625,0,203,0,611191,0,0
N154,0,241174.625,0,203,0,611191,0,0
N434,0,523780.625,0,573,0,1158593,0,0
N1896,0,241193.125,0,203,0,611191,0,0
N1304,0,241193.125,0,203,0,611191,0,0
N247,0,241174.625,0,203,0,611191,0,0
N3015,0,523780.625,0,573,0,1158593,0,0
N1456,0,241193.125,0,203,0,611191,0,0
N374,0,241174.625,0,203,0,611191,0,0
N1597,0,523761.75,0,573,0,1158593,0,0
N2747,0,398704.125,0,421,0,916312,0,0
N1288,0,241174.625,0,203,0,611191,0,0
N1822,0,241174.625,0,203,0,611191,0,0
N1138,0,398709.625,0,421,0,916312,0,0
N1372,0,241176.875,0,203,0,611191,0,0
N815,0,523785.125,0,573,0,1158593,0,0
N1064,0,241174.625,0,203,0,611191,0,0
N2558,0,241174.625,0,203,0,611191,0,0
N7,0,523756.75,0,573,0,1158593,0,0
N81,0,398704.125,0,421,0,916312,0,0
N2578,0,398704.125,0,421,0,916312,0,0
N1553,0,241193.125,0,203,0,611191,0,0
N1649,0,523761.25,0,573,0,1158593,0,0
N2462,0,241193.125,0,203,0,611191,0,0
N2780,0,241174.625,0,203,0,611191,0,0
N698,0,523780.625,0,573,0,1158593,0,0
N2889,0,523780.625,0,573,0,1158593,0,0
N1578,0,398680.875,0,421,0,916312,0,0
N2762,0,523756.75,0,573,0,1158593,0,0
N682,0,241193.125,0,203,0,611191,0,0
N2345,0,523756.75,0,573,0,1158593,0,0
N895,0,523756.75,0,573,0,1158593,0,0
N1127,0,241174.625,0,203,0,611191,0,0
N1524,0,241193.125,0,203,0,611191,0,0
N1688,0,398680.875,0,421,0,916312,0,0
N842,0,398704.125,0,421,0,916312,0,0
N2944,0,241174.625,0,203,0,611191,0,0
N2555,0,241193.125,0,203,0,611191,0,0
N1973,0,523780.625,0,573,0,1158593,0,0
N253,0,523780.625,0,573,0,1158593,0,0
N1142,0,398680.875,0,421,0,916312,0,0
N2174,0,398704.125,0,421,0,916312,0,0
N721,0,241174.625,0,203,0,611191,0,0
N570,0,241193.125,0,203,0,611191,0,0
N319,0,523785.125,0,573,0,1158593,0,0
N1604,0,241193.125,0,203,0,611191,0,0
N853,0,523756.75,0,573,0,1158593,0,0
N1197,0,241174.625,0,203,0,611191,0,0
N716,0,398704.125,0,421,0,916312,0,0
N509,0,398704.125,0,421,0,916312,0,0
N2285,0,398704.125,0,421,0,916312,0,0
N27,0,241176.875,0,203,0,611191,0,0
N653,0,398710.375,0,421,0,916312,0,0
N1625,0,398709.625,0,421,0,916312,0,0
N2719,0,523780.625,0,573,0,1158593,0,0
N2821,0,523756.75,0,573,0,1158593,0,0
N1037,0,241195.375,0,203,0,611191,0,0
N2251,0,398704.125,0,421,0,916312,0,0
N2444,0,523780.625,0,573,0,1158593,0,0
N251,0,241174.625,0,203,0,611191,0,0
N2222,0,241195.125,0,203,0,611191,0,0
N806,0,241193.125,0,203,0,611191,0,0
N783,0,241174.625,0,203,0,611191,0,0
N282,0,241174.625,0,203,0,611191,0,0
N2709,0,241195.125,0,203,0,611191,0,0
N2,0,523780.625,0,573,0,1158593,0,0
N955,0,241174.625,0,203,0,611191,0,0
N486,0,241193.125,0,203,0,611191,0,0
N2036,0,241174.625,0,203,0,611191,0,0
N497,0,523756.75,0,573,0,1158593,0,0
N2391,0,241174.625,0,203,0,611191,0,0
N3020,0,523756.75,0,573,0,1158593,0,0
N2434,0,241174.625,0,203,0,611191,0,0
N389,0,398704.125,0,421,0,916312,0,0
N1691,0,398704.125,0,421,0,916312,0,0
N967,0,398680.875,0,421,0,916312,0,0
N2445,0,398680.875,0,421,0,916312,0,0
N2183,0,523756.75,0,573,0,1158593,0,0
N596,0,523756.75,0,573,0,1158593,0,0
N2150,0,241174.625,0,203,0,611191,0,0
N157,0,241195.125,0,203,0,611191,0,0
N946,0,398709.625,0,421,0,916312,0,0
N1301,0,241174.625,0,203,0,611191,0,0
N2560,0,241174.625,0,203,0,611191,0,0
N3123,0,523780.625,0,573,0,1158593,0,0
N908,0,398704.125,0,421,0,916312,0,0
N2634,0,398704.125,0,421,0,916312,0,0
N1507,0,398680.875,0,421,0,916312,0,0
N710,0,241174.625,0,203,0,611191,0,0
N327,0,241174.625,0,203,0,611191,0,0
N457,0,241193.125,0,203,0,611191,0,0
N2636,0,241193.125,0,203,0,611191,0,0
N1707,0,241197.375,0,203,0,611191,0,0
N3027,0,241174.625,0,203,0,611191,0,0
N747,0,523761.25,0,573,0,1158593,0,0
N1433,0,398704.125,0,421,0,916312,0,0
N2144,0,241174.625,0,203,0,611191,0,0
N2477,0,241195.125,0,203,0,611191,0,0
N1134,0,398704.125,0,421,0,916312,0,0
N2593,0,523761.25,0,573,0,1158593,0,0
N592,0,398704.125,0,421,0,916312,0,0
N256,0,398710.375,0,421,0,916312,0,0
N1953,0,241176.625,0,203,0,611191,0,0
N1934,0,241174.625,0,203,0,611191,0,0
N2579,0,398704.125,0,421,0,916312,0,0
N2524,0,241195.125,0,203,0,611191,0,0
N2697,0,241174.625,0,203,0,611191,0,0
N2188,0,398704.125,0,421,0,916312,0,0
N1380,0,241176.625,0,203,0,611191,0,0
N2916,0,241174.625,0,203,0,611191,0,0
N2518,0,398680.875,0,421,0,916312,0,0
N1235,0,241193.125,0,203,0,611191,0,0
N499,0,523756.75,0,573,0,1158593,0,0
N2812,0,523756.75,0,573,0,1158593,0,0
N1117,0,398680.875,0,421,0,916312,0,0
N1761,0,523756.75,0,573,0,1158593,0,0
N2236,0,241176.625,0,203,0,611191,0,0
N1195,0,241195.125,0,203,0,611191,0,0
N2751,0,398704.125,0,421,0,916312,0,0
N313,0,523756.75,0,573,0,1158593,0,0
N357,0,241174.625,0,203,0,611191,0,0
N1299,0,241195.125,0,203,0,611191,0,0
N2899,0,523756.75,0,573,0,1158593,0,0
N2182,0,523761.25,0,573,0,1158593,0,0
N315,0,398680.875,0,421,0,916312,0,0
N15,0,398680.875,0,421,0,916312,0,0
N1187,0,523756.75,0,573,0,1158593,0,0
N280,0,398704.125,0,421,0,916312,0,0
N25,0,241176.625,0,203,0,611191,0,0
N1820,0,241193.125,0,203,0,611191,0,0
N2483,0,241174.625,0,203,0,611191,0,0
N1942,0,523780.625,0,573,0,1158593,0,0
N748,0,398686.375,0,421,0,916312,0,0
N1800,0,523756.75,0,573,0,1158593,0,0
N170,0,241174.625,0,203,0,611191,0,0
N2202,0,241193.125,0,203,0,611191,0,0
N2508,0,241174.625,0,203,0,611191,0,0
N283,0,241193.125,0,203,0,611191,0,0
N2615,0,241174.625,0,203,0,611191,0,0
N1339,0,398704.125,0,421,0,916312,0,0
N538,0,398687.125,0,421,0,916312,0,0
N1389,0,523780.625,0,573,0,1158593,0,0
N780,0,398710.75,0,421,0,916312,0,0
N2815,0,523756.75,0,573,0,1158593,0,0
N2479,0,523756.75,0,573,0,1158593,0,0
N2878,0,241174.625,0,203,0,611191,0,0
N2143,0,241176.625,0,203,0,611191,0,0
N426,0,398704.125,0,421,0,916312,0,0
N2247,0,398680.875,0,421,0,916312,0,0
N2189,0,398704.125,0,421,0,916312,0,0
N2208,0,241195.125,0,203,0,611191,0,0
N99,0,241193.125,0,203,0,611191,0,0
N2585,0,523756.75,0,573,0,1158593,0,0
N1445,0,523756.75,0,573,0,1158593,0,0
N2841,0,523756.75,0,573,0,1158593,0,0
N428,0,398704.125,0,421,0,916312,0,0
N1289,0,241174.625,0,203,0,611191,0,0
N2801,0,523780.625,0,573,0,1158593,0,0
N1952,0,523756.75,0,573,0,1158593,0,0
N1196,0,241193.125,0,203,0,611191,0,0
N2377,0,523756.75,0,573,0,1158593,0,0
N112,0,241195.125,0,203,0,611191,0,0
N2275,0,241176.625,0,203,0,611191,0,0
N1977,0,523761.25,0,573,0,1158593,0,0
N1442,0,241174.625,0,203,0,611191,0,0
N3139,0,398704.125,0,421,0,916312,0,0
N813,0,523780.625,0,573,0,1158593,0,0
N2334,0,398680.875,0,421,0,916312,0,0
N1983,0,523785.625,0,573,0,1158593,0,0
N1244,0,523756.75,0,573,0,1158593,0,0
N2084,0,398704.125,0,421,0,916312,0,0
N1779,0,241193.125,0,203,0,611191,0,0
N2498,0,241193.125,0,203,0,611191,0,0
N552,0,241174.625,0,203,0,611191,0,0
N2960,0,523756.75,0,573,0,1158593,0,0
N2732,0,241174.625,0,203,0,611191,0,0
N1371,0,241174.625,0,203,0,611191,0,0
N1202,0,241174.625,0,203,0,611191,0,0
N1671,0,523780.625,0,573,0,1158593,0,0
N2473,0,241174.625,0,203,0,611191,0,0
N847,0,398680.875,0,421,0,916312,0,0
N3017,0,523785.125,0,573,0,1158593,0,0
N1923,0,398680.875,0,421,0,916312,0,0
N745,0,523756.75,0,573,0,1158593,0,0
N534,0,398709.625,0,421,0,916312,0,0
N372,0,398680.875,0,421,0,916312,0,0
N1384,0,398686.375,0,421,0,916312,0,0
N910,0,398680.875,0,421,0,916312,0,0
N2581,0,241193.125,0,203,0,611191,0,0
N833,0,241174.625,0,203,0,611191,0,0
N889,0,398709.625,0,421,0,916312,0,0
N410,0,523780.625,0,573,0,1158593,0,0
N1771,0,241174.625,0,203,0,611191,0,0
N2825,0,241193.125,0,203,0,611191,0,0
N1274,0,241174.625,0,203,0,611191,0,0
N238,0,398704.125,0,421,0,916312,0,0
N1737,0,523756.75,0,573,0,1158593,0,0
N693,0,523756.75,0,573,0,1158593,0,0
N2664,0,523756.75,0,573,0,1158593,0,0
N2426,0,398680.875,0,421,0,916312,0,0
N111,0,241193.125,0,203,0,611191,0,0
N1024,0,241193.125,0,203,0,611191,0,0
N469,0,241193.125,0,203,0,611191,0,0
N628,0,241193.125,0,203,0,611191,0,0
N2926,0,398709.625,0,421,0,916312,0,0
N1890,0,398680.875,0,421,0,916312,0,0
N134,0,398680.875,0,421,0,916312,0,0
N1821,0,241193.125,0,203,0,611191,0,0
N2836,0,523756.75,0,573,0,1158593,0,0
N1303,0,241193.125,0,203,0,611191,0,0
N399,0,523756.75,0,573,0,1158593,0,0
N367,0,523756.75,0,573,0,1158593,0,0
N2670,0,241193.125,0,203,0,611191,0,0
N325,0,241195.125,0,203,0,611191,0,0
N2224,0,241174.625,0,203,0,611191,0,0
N650,0,398680.875,0,421,0,916312,0,0
N1802,0,523756.75,0,573,0,1158593,0,0
N1272,0,241174.625,0,203,0,611191,0,0
N29,0,241174.625,0,203,0,611191,0,0
N2239,0,523780.625,0,573,0,1158593,0,0
N1899,0,241174.625,0,203,0,611191,0,0
N925,0,523780.625,0,573,0,1158593,0,0
N2035,0,241193.125,0,203,0,611191,0,0
N1478,0,398704.125,0,421,0,916312,0,0
N2116,0,523785.125,0,573,0,1158593,0,0
N1353,0,398704.125,0,421,0,916312,0,0
N2877,0,241174.625,0,203,0,611191,0,0
N484,0,398680.875,0,421,0,916312,0,0
N2904,0,241195.125,0,203,0,611191,0,0
N427,0,523780.625,0,573,0,1158593,0,0
N1647,0,398680.875,0,421,0,916312,0,0
N255,0,523785.625,0,573,0,1158593,0,0
N1099,0,241193.125,0,203,0,611191,0,0
N1307,0,241193.125,0,203,0,611191,0,0
N2509,0,241174.625,0,203,0,611191,0,0
N901,0,241174.625,0,203,0,611191,0,0
N978,0,241174.625,0,203,0,611191,0,0
N1098,0,241195.125,0,203,0,611191,0,0
N1760,0,398704.125,0,421,0,916312,0,0
N1924,0,241174.625,0,203,0,611191,0,0
N956,0,523756.75,0,573,0,1158593,0,0
N2034,0,523756.75,0,573,0,1158593,0,0
N477,0,523756.75,0,573,0,1158593,0,0
N2645,0,398680.875,0,421,0,916312,0,0
N696,0,398680.875,0,421,0,916312,0,0
N1374,0,523756.75,0,573,0,1158593,0,0
N2982,0,398680.875,0,421,0,916312,0,0
N1794,0,398709.625,0,421,0,916312,0,0
N2331,0,523761.25,0,573,0,1158593,0,0
N1656,0,241174.625,0,203,0,611191,0,0
N2385,0,241174.625,0,203,0,611191,0,0
N1996,0,523756.75,0,573,0,1158593,0,0
N1019,0,241193.125,0,203,0,611191,0,0
N1091,0,398680.875,0,421,0,916312,0,0
N2063,0,241176.875,0,203,0,611191,0,0
N1079,0,241174.625,0,203,0,611191,0,0
N1168,0,523756.75,0,573,0,1158593,0,0
N351,0,398704.125,0,421,0,916312,0,0
N1829,0,523785.125,0,573,0,1158593,0,0
N1390,0,398704.125,0,421,0,916312,0,0
N2362,0,241174.625,0,203,0,611191,0,0
N3119,0,241174.625,0,203,0,611191,0,0
N2911,0,241174.625,0,203,0,611191,0,0
N44,0,241174.625,0,203,0,611191,0,0
N450,0,398680.875,0,421,0,916312,0,0
N1765,0,523756.75,0,573,0,1158593,0,0
N453,0,523756.75,0,573,0,1158593,0,0
N633,0,241193.125,0,203,0,611191,0,0
N1872,0,398680.875,0,421,0,916312,0,0
N2254,0,523756.75,0,573,0,1158593,0,0
N609,0,241193.125,0,203,0,611191,0,0
N1701,0,241174.625,0,203,0,611191,0,0
N2925,0,523785.125,0,573,0,1158593,0,0
N206,0,523780.625,0,573,0,1158593,0,0
N1377,0,523756.75,0,573,0,1158593,0,0
N3097,0,398704.125,0,421,0,916312,0,0
N1719,0,241193.125,0,203,0,611191,0,0
N458,0,241193.125,0,203,0,611191,0,0
N2312,0,523756.75,0,573,0,1158593,0,0
N302,0,398680.875,0,421,0,916312,0,0
N3006,0,398680.875,0,421,0,916312,0,0
N55,0,523785.625,0,573,0,1158593,0,0
N1174,0,523756.75,0,573,0,1158593,0,0
N777,0,523780.625,0,573,0,1158593,0,0
N348,0,398680.875,0,421,0,916312,0,0
N850,0,523780.625,0,573,0,1158593,0,0
N1634,0,398704.125,0,421,0,916312,0,0
N1454,0,398680.875,0,421,0,916312,0,0
N1543,0,523756.75,0,573,0,1158593,0,0
N619,0,398704.125,0,421,0,916312,0,0
N2535,0,398680.875,0,421,0,916312,0,0
N1359,0,523780.625,0,573,0,1158593,0,0
N2905,0,241193.125,0,203,0,611191,0,0
N467,0,398704.125,0,421,0,916312,0,0
N2323,0,241193.125,0,203,0,611191,0,0
N2970,0,241193.125,0,203,0,611191,0,0
N605,0,523756.75,0,573,0,1158593,0,0
N2154,0,241174.625,0,203,0,611191,0,0
N960,0,398680.875,0,421,0,916312,0,0
N2234,0,241174.625,0,203,0,611191,0,0
N2850,0,241193.125,0,203,0,611191,0,0
N2796,0,241193.125,0,203,0,611191,0,0
N594,0,398680.875,0,421,0,916312,0,0
N694,0,398680.875,0,421,0,916312,0,0
N3106,0,241174.625,0,203,0,611191,0,0
N1508,0,523761.25,0,573,0,1158593,0,0
N2487,0,523780.625,0,573,0,1158593,0,0
N67,0,523780.625,0,573,0,1158593,0,0
N1215,0,523756.75,0,573,0,1158593,0,0
N730,0,241174.625,0,203,0,611191,0,0
N1170,0,241174.625,0,203,0,611191,0,0
N1863,0,398680.875,0,421,0,916312,0,0
N600,0,523756.75,0,573,0,1158593,0,0
N2253,0,241193.125,0,203,0,611191,0,0
N1806,0,241174.625,0,203,0,611191,0,0
N2336,0,241193.125,0,203,0,611191,0,0
N2611,0,523756.75,0,573,0,1158593,0,0
N2540,0,398686.375,0,421,0,916312,0,0
N1745,0,398680.875,0,421,0,916312,0,0
N985,0,241174.625,0,203,0,611191,0,0
N2151,0,241174.625,0,203,0,611191,0,0
N1997,0,523756.75,0,573,0,1158593,0,0
N421,0,241193.125,0,203,0,611191,0,0
N375,0,241174.625,0,203,0,611191,0,0
N3035,0,398704.125,0,421,0,916312,0,0
N492,0,241174.625,0,203,0,611191,0,0
N3013,0,241174.625,0,203,0,611191,0,0
N493,0,241174.625,0,203,0,611191,0,0
N2964,0,523756.75,0,573,0,1158593,0,0
N969,0,241174.625,0,203,0,611191,0,0
N1955,0,398680.875,0,421,0,916312,0,0
N551,0,398680.875,0,421,0,916312,0,0
N1067,0,398680.875,0,421,0,916312,0,0
N768,0,523780.625,0,573,0,1158593,0,0
N524,0,398709.625,0,421,0,916312,0,0
N2895,0,398680.875,0,421,0,916312,0,0
N1379,0,241174.625,0,203,0,611191,0,0
N1211,0,241174.625,0,203,0,611191,0,0
N861,0,523785.125,0,573,0,1158593,0,0
N2048,0,523756.75,0,573,0,1158593,0,0
N725,0,398680.875,0,421,0,916312,0,0
N3042,0,398704.125,0,421,0,916312,0,0
N525,0,523780.625,0,573,0,1158593,0,0
N823,0,241174.625,0,203,0,611191,0,0
N2814,0,398704.125,0,421,0,916312,0,0
N203,0,523780.625,0,573,0,1158593,0,0
N2493,0,241174.625,0,203,0,611191,0,0
N1283,0,523756.75,0,573,0,1158593,0,0
N2249,0,398704.125,0,421,0,916312,0,0
N2668,0,523756.75,0,573,0,1158593,0,0
N2197,0,523756.75,0,573,0,1158593,0,0
N1152,0,241193.125,0,203,0,611191,0,0
N2244,0,398680.875,0,421,0,916312,0,0
N2303,0,241174.625,0,203,0,611191,0,0
N1293,0,241193.125,0,203,0,611191,0,0
N1035,0,241174.625,0,203,0,611191,0,0
N2623,0,398680.875,0,421,0,916312,0,0
N1812,0,523756.75,0,573,0,1158593,0,0
N2141,0,241193.125,0,203,0,611191,0,0
N1581,0,523756.75,0,573,0,1158593,0,0
N882,0,398704.125,0,421,0,916312,0,0
N2532,0,398680.875,0,421,0,916312,0,0
N1588,0,241174.625,0,203,0,611191,0,0
N2207,0,241193.125,0,203,0,611191,0,0
N632,0,241174.625,0,203,0,611191,0,0
N1300,0,241174.625,0,203,0,611191,0,0
N411,0,398704.125,0,421,0,916312,0,0
N395,0,398680.875,0,421,0,916312,0,0
N1732,0,398704.125,0,421,0,916312,0,0
N1569,0,398680.875,0,421,0,916312,0,0
N770,0,241195.125,0,203,0,611191,0,0
N971,0,398704.125,0,421,0,916312,0,0
N1710,0,241193.125,0,203,0,611191,0,0
N595,0,398680.875,0,421,0,916312,0,0
N2903,0,241193.125,0,203,0,611191,0,0
N2147,0,398680.875,0,421,0,916312,0,0
N3068,0,523756.75,0,573,0,1158593,0,0
N1795,0,398709.625,0,421,0,916312,0,0
N1003,0,523780.625,0,573,0,1158593,0,0
N1190,0,398680.875,0,421,0,916312,0,0
N3018,0,523756.75,0,573,0,1158593,0,0
N268,0,398704.125,0,421,0,916312,0,0
N796,0,523780.625,0,573,0,1158593,0,0
N468,0,241174.625,0,203,0,611191,0,0
N740,0,241193.125,0,203,0,611191,0,0
N1823,0,241174.625,0,203,0,611191,0,0
N1434,0,398704.125,0,421,0,916312,0,0
N481,0,241174.625,0,203,0,611191,0,0
N1161,0,241174.625,0,203,0,611191,0,0
N2279,0,241174.625,0,203,0,611191,0,0
N970,0,523780.625,0,573,0,1158593,0,0
N1661,0,398680.875,0,421,0,916312,0,0
N2472,0,523756.75,0,573,0,1158593,0,0
N1690,0,523780.625,0,573,0,1158593,0,0
N2563,0,398680.875,0,421,0,916312,0,0
N2644,0,523756.75,0,573,0,1158593,0,0
N2646,0,523756.75,0,573,0,1158593,0,0
N1470,0,523780.625,0,573,0,1158593,0,0
N148,0,241174.625,0,203,0,611191,0,0
N257,0,523790.125,0,573,0,1158593,0,0
N837,0,241174.625,0,203,0,611191,0,0
N1839,0,241193.125,0,203,0,611191,0,0
N2219,0,241174.625,0,203,0,611191,0,0
N1531,0,523756.75,0,573,0,1158593,0,0
N728,0,241174.625,0,203,0,611191,0,0
N2592,0,398680.875,0,421,0,916312,0,0
N306,0,241174.625,0,203,0,611191,0,0
N905,0,398680.875,0,421,0,916312,0,0
N66,0,241176.625,0,203,0,611191,0,0
N2126,0,523761.25,0,573,0,1158593,0,0
N1640,0,398704.125,0,421,0,916312,0,0
N166,0,241193.125,0,203,0,611191,0,0
N767,0,523756.75,0,573,0,1158593,0,0
N1414,0,241174.625,0,203,0,611191,0,0
N2728,0,398704.125,0,421,0,916312,0,0
N2948,0,241174.625,0,203,0,611191,0,0
N3137,0,241174.625,0,203,0,611191,0,0
N1005,0,523780.625,0,573,0,1158593,0,0
N192,0,398680.875,0,421,0,916312,0,0
N2930,0,241195.375,0,203,0,611191,0,0
N2994,0,398680.875,0,421,0,916312,0,0
N1248,0,241195.125,0,203,0,611191,0,0
N668,0,241195.25,0,203,0,611191,0,0
N3071,0,398680.875,0,421,0,916312,0,0
N1573,0,241174.625,0,203,0,611191,0,0
N603,0,241174.625,0,203,0,611191,0,0
N1739,0,241174.625,0,203,0,611191,0,0
N1644,0,398686.375,0,421,0,916312,0,0
N2573,0,523785.125,0,573,0,1158593,0,0
N2531,0,523756.75,0,573,0,1158593,0,0
N269,0,398704.125,0,421,0,916312,0,0
N553,0,241174.625,0,203,0,611191,0,0
N784,0,241193.125,0,203,0,611191,0,0
N2306,0,241176.875,0,203,0,611191,0,0
N2293,0,398680.875,0,421,0,916312,0,0
N1650,0,398680.875,0,421,0,916312,0,0
N1111,0,523780.625,0,573,0,1158593,0,0
